🕘️更新时间,#genre#
广东卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265034/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225701/2/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225742/2/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
浙江卫视,http://113.57.111.4:1111/tsfile/live/1020_1.m3u8
浙江卫视,http://58.19.38.162:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.220.234.228:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.165.217.44:50000/rtp/225.1.1.112:5002
浙江卫视,http://14.112.86.85:4022/rtp/239.77.1.32:5146
浙江卫视,http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225744/2/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225703/2/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226342/index.m3u8
湖南卫视,http://58.19.38.162:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.165.217.44:50000/rtp/225.1.1.114:5002
湖南卫视,http://14.112.86.85:4022/rtp/239.77.1.29:5146
湖南卫视,http://14.112.86.85:4022/rtp/239.77.0.88:5146
湖南卫视,http://14.112.86.85:4022/rtp/239.77.0.127:5146
湖南卫视,http://[2409:8087:7008:20::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8
湖南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225745/2/index.m3u8
湖南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225704/2/index.m3u8
湖南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225490/2/index.m3u8
湖南卫视,http://117.86.50.46:7777/rtp/239.49.1.38:6000
北京卫视,http://58.19.38.162:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://113.220.234.228:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.165.217.44:50000/rtp/225.1.1.113:5002
北京卫视,http://14.112.86.85:4022/rtp/239.77.1.14:5146
北京卫视,http://14.112.86.85:4022/rtp/239.77.0.91:5146
北京卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265027/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225674/2/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225673/2/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8
湖北卫视,http://58.19.38.162:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.165.217.44:50000/rtp/225.1.1.147:5002
湖北卫视,http://14.112.86.85:4022/rtp/239.77.1.44:5146
湖北卫视,http://14.112.86.85:4022/rtp/239.77.0.95:5146
湖北卫视,http://14.112.86.85:4022/rtp/239.77.0.128:5146
湖北卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265023/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225699/2/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225740/2/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225596/2/index.m3u8
黑龙江卫视,http://111.165.217.44:50000/rtp/225.1.1.115:5002
黑龙江卫视,http://14.112.86.85:4022/rtp/239.77.1.71:5146
黑龙江卫视,http://14.112.86.85:4022/rtp/239.77.0.93:5146
黑龙江卫视,http://14.112.86.85:4022/rtp/239.77.0.124:5146
黑龙江卫视,http://117.86.50.46:7777/rtp/239.49.1.50:6000
黑龙江卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265029/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265029&livemode=1&stbId=3
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225690/2/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225736/2/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226327/index.m3u8
安徽卫视,http://58.19.38.162:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://219.145.93.74:9999/tsfile/live/0135_1.m3u8
安徽卫视,http://113.220.234.228:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.165.217.44:50000/rtp/225.1.1.127:5002
安徽卫视,http://14.112.86.85:4022/rtp/239.77.1.13:5146
安徽卫视,http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226196/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225691/2/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225737/2/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
安徽卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226391/index.m3u8
重庆卫视,http://111.165.217.44:50000/rtp/225.1.1.155:5002
重庆卫视,http://14.112.86.85:4022/rtp/239.77.1.16:5146
重庆卫视,http://14.112.86.85:4022/rtp/239.77.0.182:5146
重庆卫视,http://117.86.50.46:7777/rtp/239.49.1.42:6000
重庆卫视,http://117.86.50.46:7777/rtp/239.49.8.149:6000
重庆卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265017/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265017&livemode=1&stbId=3
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225692/2/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225734/2/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
东方卫视,http://58.19.38.162:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.165.217.44:50000/rtp/225.1.2.31:5002
东方卫视,http://14.112.86.85:4022/rtp/239.77.1.48:5146
东方卫视,http://14.112.86.85:4022/rtp/239.77.0.98:5146
东方卫视,http://117.86.50.46:7777/rtp/239.49.1.32:6000
东方卫视,http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225659/2/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225658/2/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225489/2/index.m3u8
东方卫视,http://117.86.50.46:7777/rtp/239.49.8.140:6000
东南卫视,http://58.19.38.162:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://14.112.86.85:4022/rtp/239.77.1.213:5146
东南卫视,http://14.112.86.85:4022/rtp/239.77.1.104:5146
东南卫视,http://117.86.50.46:7777/rtp/239.49.1.45:6000
东南卫视,http://117.86.50.46:7777/rtp/239.49.8.186:6000
东南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265033/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225657/2/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226341/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226341/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225585/2/index.m3u8
甘肃卫视,http://183.66.15.146:60901/tsfile/live/0141_1.m3u8
甘肃卫视,http://111.165.217.44:50000/rtp/225.1.1.30:5002
甘肃卫视,http://117.86.50.46:7777/rtp/239.49.1.238:6000
甘肃卫视,http://123.113.237.161:8888/rtp/239.3.1.49:8188
甘肃卫视,http://123.113.187.204:8000/rtp/239.3.1.49:8188
甘肃卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031121/index.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
甘肃卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225724/2/index.m3u8
甘肃卫视,http://223.145.224.60:8000/rtp/239.76.253.94:9000
甘肃卫视,http://123.157.31.182:7912/rtp/233.50.201.149:5140
甘肃卫视,http://114.253.57.101:10000/rtp/239.3.1.49:8188
广西卫视,http://111.165.217.44:50000/rtp/225.1.2.81:5002
广西卫视,http://117.86.50.46:7777/rtp/239.49.1.40:6000
广西卫视,http://117.86.50.46:7777/rtp/239.49.8.209:6000
广西卫视,http://123.113.237.161:8888/rtp/239.3.1.39:8300
广西卫视,http://123.113.187.204:8000/rtp/239.3.1.39:8300
广西卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031118/index.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
广西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225731/2/index.m3u8
广西卫视,http://223.145.224.60:8000/rtp/239.76.254.54:9000
广西卫视,http://123.157.31.182:7912/rtp/233.50.201.49:5140
广西卫视,http://114.253.57.101:10000/rtp/239.3.1.39:8300
贵州卫视,http://58.19.38.162:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.165.217.44:50000/rtp/225.1.2.28:5002
贵州卫视,http://14.112.86.85:4022/rtp/239.77.1.61:5146
贵州卫视,http://14.112.86.85:4022/rtp/239.77.0.230:5146
贵州卫视,http://117.86.50.46:7777/rtp/239.49.1.52:6000
贵州卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000025843/index.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225728/2/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225974/main.m3u8
贵州卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8
海南卫视,http://219.145.93.74:9999/tsfile/live/0107_1.m3u8
海南卫视,http://219.145.93.74:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://111.165.217.44:50000/rtp/225.1.2.82:5002
海南卫视,http://117.86.50.46:7777/rtp/239.49.1.41:6000
海南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
海南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225722/2/index.m3u8
海南卫视,http://117.86.50.46:7777/rtp/239.49.8.212:6000
海南卫视,http://123.113.237.161:8888/rtp/239.3.1.45:8304
海南卫视,http://123.113.187.204:8000/rtp/239.3.1.45:8304
河北卫视,http://111.165.217.44:50000/rtp/225.1.2.27:5002
河北卫视,http://14.112.86.85:4022/rtp/239.77.1.60:5146
河北卫视,http://14.112.86.85:4022/rtp/239.77.0.148:5146
河北卫视,http://117.86.50.46:7777/rtp/239.49.1.236:6000
河北卫视,http://117.86.50.46:7777/rtp/239.49.8.188:6000
河北卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000006000040016/index.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225732/2/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225961/main.m3u8
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225610/2/index.m3u8
河南卫视,http://58.19.38.162:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.165.217.44:50000/rtp/225.1.2.61:5002
河南卫视,http://14.112.86.85:4022/rtp/239.77.1.58:5146
河南卫视,http://14.112.86.85:4022/rtp/239.77.0.17:5146
河南卫视,http://117.86.50.46:7777/rtp/239.49.1.44:6000
河南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000002000027731/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027731&livemode=1&stbId=3
河南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226480/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226480/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226320/index.m3u8
吉林卫视,http://111.165.217.44:50000/rtp/225.1.2.26:5002
吉林卫视,http://117.86.50.46:7777/rtp/239.49.1.49:6000
吉林卫视,http://117.86.50.46:7777/rtp/239.49.8.187:6000
吉林卫视,http://123.113.237.161:8888/rtp/239.3.1.240:8172
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172
吉林卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225680/2/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8
吉林卫视,http://223.145.224.60:8000/rtp/239.76.253.201:9000
吉林卫视,http://123.157.31.182:7912/rtp/233.50.201.48:5140
江苏卫视,http://58.19.38.162:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://113.220.234.228:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.165.217.44:50000/rtp/225.1.1.126:5002
江苏卫视,http://14.112.86.85:4022/rtp/239.77.1.40:5146
江苏卫视,http://14.112.86.85:4022/rtp/239.77.0.90:5146
江苏卫视,http://[2409:8087:7008:20::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8
江苏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225702/2/index.m3u8
江苏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225743/2/index.m3u8
江苏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225488/2/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226310/index.m3u8
江西卫视,http://58.19.38.162:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.220.234.228:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.165.217.44:50000/rtp/225.1.2.29:5002
江西卫视,http://14.112.86.85:4022/rtp/239.77.1.73:5146
江西卫视,http://14.112.86.85:4022/rtp/239.77.0.149:5146
江西卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265032/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265032&livemode=1&stbId=3
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225705/2/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225746/2/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225492/2/index.m3u8
江西卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226344/index.m3u8
辽宁卫视,http://58.19.38.162:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.165.217.44:50000/rtp/225.1.1.154:5002
辽宁卫视,http://14.112.86.85:4022/rtp/239.77.1.62:5146
辽宁卫视,http://14.112.86.85:4022/rtp/239.77.1.103:5146
辽宁卫视,http://14.112.86.85:4022/rtp/239.77.0.123:5146
辽宁卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265022/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3
辽宁卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225696/2/index.m3u8
辽宁卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225735/2/index.m3u8
辽宁卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225601/2/index.m3u8
辽宁卫视,http://14.112.86.85:4022/rtp/239.77.0.161:5146
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680
内蒙古卫视,http://183.66.15.146:60901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://111.165.217.44:50000/rtp/225.1.1.32:5002
内蒙古卫视,http://117.86.50.46:7777/rtp/239.49.1.240:6000
内蒙古卫视,http://123.113.237.161:8888/rtp/239.3.1.43:8176
内蒙古卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226389/index.m3u8
内蒙古卫视,http://123.113.187.204:8000/rtp/239.3.1.43:8176
内蒙古卫视,http://123.157.31.182:7912/rtp/233.50.201.148:5140
内蒙古卫视,http://114.253.57.101:10000/rtp/239.3.1.43:8176
内蒙古卫视,http://114.252.236.205:8000/rtp/239.3.1.43:8176
宁夏卫视,http://183.66.15.146:60901/tsfile/live/0112_1.m3u8
宁夏卫视,http://219.145.93.74:9999/tsfile/live/0137_1.m3u8
宁夏卫视,http://111.165.217.44:50000/rtp/225.1.1.56:5002
宁夏卫视,http://117.86.50.46:7777/rtp/239.49.1.237:6000
宁夏卫视,http://123.113.237.161:8888/rtp/239.3.1.46:8124
宁夏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225726/2/index.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
宁夏卫视,http://123.113.187.204:8000/rtp/239.3.1.46:8124
宁夏卫视,http://123.157.31.182:7912/rtp/233.50.201.57:5140
宁夏卫视,http://114.253.57.101:10000/rtp/239.3.1.46:8124
青海卫视,http://183.66.15.146:60901/tsfile/live/0140_1.m3u8
青海卫视,http://111.165.217.44:50000/rtp/225.1.1.54:5002
青海卫视,http://117.86.50.46:7777/rtp/239.49.1.53:6000
青海卫视,http://123.113.237.161:8888/rtp/239.3.1.44:8184
青海卫视,http://123.113.187.204:8000/rtp/239.3.1.44:8184
青海卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000006000040015/index.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=3
青海卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225727/2/index.m3u8
青海卫视,http://223.145.224.60:8000/rtp/239.76.254.132:9000
青海卫视,http://123.157.31.182:7912/rtp/233.50.201.65:5140
青海卫视,http://114.253.57.101:10000/rtp/239.3.1.44:8184
山东卫视,http://58.19.38.162:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://14.112.86.85:4022/rtp/239.77.1.66:5146
山东卫视,http://14.112.86.85:4022/rtp/239.77.0.94:5146
山东卫视,http://14.112.86.85:4022/rtp/239.77.0.132:5146
山东卫视,http://117.86.50.46:7777/rtp/239.49.1.37:6000
山东卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265019/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
山东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225738/2/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://111.165.217.44:50000/rtp/225.1.1.50:5002
山西卫视,http://117.86.50.46:7777/rtp/239.49.1.51:6000
山西卫视,http://123.113.237.161:8888/rtp/239.3.1.42:8172
山西卫视,http://123.113.187.204:8000/rtp/239.3.1.42:8172
山西卫视,http://123.157.31.182:7912/rtp/233.50.201.51:5140
山西卫视,http://114.253.57.101:10000/rtp/239.3.1.42:8172
山西卫视,http://114.252.236.205:8000/rtp/239.3.1.42:8172
山西卫视,http://114.240.224.31:3000/rtp/239.3.1.42:8172
山西卫视,http://61.190.129.195:8686/rtp/238.1.78.95:6632
山西卫视,http://111.196.135.75:8686/rtp/239.3.1.42:8172
陕西卫视,http://111.165.217.44:50000/rtp/225.1.1.41:5002
陕西卫视,http://117.86.50.46:7777/rtp/239.49.1.248:6000
陕西卫视,http://123.113.237.161:8888/rtp/239.3.1.41:8140
陕西卫视,http://123.113.187.204:8000/rtp/239.3.1.41:8140
陕西卫视,http://223.145.224.60:8000/rtp/239.76.254.76:9000
陕西卫视,http://123.157.31.182:7912/rtp/233.50.201.59:5140
陕西卫视,http://114.253.57.101:10000/rtp/239.3.1.41:8140
